test_time_second,voltage_volt,current_ampere,cycle_count,step_count,step_index,charging_capacity_ah,discharging_capacity_ah,charging_energy_wh,discharging_energy_wh,unix_time_second
161516.95,3.6800413,-0.16496131896972657,6.283185307179586,5,5,0.0,3.2295319824218742,0.0,12.487666992187501,1766554582.255
161526.95,3.6800268,-0.16496395874023437,6.283185307179586,5,5,0.0,3.2299899902343743,0.0,12.489353515625,1766554592.255
161536.95,3.6800084,-0.16496873474121093,6.283185307179586,5,5,0.0,3.2304482421874994,0.0,12.4910400390625,1766554602.255
161546.95,3.679992,-0.16495901489257814,6.283185307179586,5,5,0.0,3.2309067382812495,0.0,12.4927265625,1766554612.255
161556.95,3.679968,-0.16496679687500002,6.283185307179586,5,5,0.0,3.2313647460937496,0.0,12.494412109375,1766554622.255
161566.95,3.6799529,-0.16496388244628907,6.283185307179586,5,5,0.0,3.2318229980468742,0.0,12.496098632812501,1766554632.255
161576.95,3.6799397,-0.16495626831054688,6.283185307179586,5,5,0.0,3.2322810058593743,0.0,12.4977841796875,1766554642.255
161586.95,3.6799197,-0.16495228576660156,6.283185307179586,5,5,0.0,3.2327395019531244,0.0,12.499470703125,1766554652.255
161596.95,3.6798964,-0.16495272827148438,6.283185307179586,5,5,0.0,3.2331977539062495,0.0,12.501158203125,1766554662.255
161606.95,3.6798844,-0.1649618377685547,6.283185307179586,5,5,0.0,3.2336557617187496,0.0,12.50284375,1766554672.255
161616.95,3.6798522,-0.16496122741699218,6.283185307179586,5,5,0.0,3.2341142578124993,0.0,12.504530273437501,1766554682.255
161626.95,3.6798368,-0.1649663543701172,6.283185307179586,5,5,0.0,3.2345725097656244,0.0,12.5062158203125,1766554692.255
161636.95,3.6798265,-0.16496484375,6.283185307179586,5,5,0.0,3.2350305175781244,0.0,12.50790234375,1766554702.255
161646.95,3.6798058,-0.16496237182617188,6.283185307179586,5,5,0.0,3.2354887695312495,0.0,12.5095888671875,1766554712.255
161656.95,3.6797822,-0.16496051025390626,6.283185307179586,5,5,0.0,3.235947021484374,0.0,12.5112744140625,1766554722.255
161666.95,3.6797671,-0.1649607849121094,6.283185307179586,5,5,0.0,3.2364052734374993,0.0,12.5129609375,1766554732.255
161676.95,3.6797554,-0.16495697021484376,6.283185307179586,5,5,0.0,3.2368632812499993,0.0,12.514646484375,1766554742.255
161686.95,3.679733,-0.16495281982421875,6.283185307179586,5,5,0.0,3.2373217773437495,0.0,12.5163330078125,1766554752.255
161696.95,3.679711,-0.16494972229003907,6.283185307179586,5,5,0.0,3.2377800292968746,0.0,12.518018554687501,1766554762.255
