test_time_second,voltage_volt,current_ampere,ambient_temperature_celsius
1293739657.2996,0.323999486653917,0.000127647432498,25.7758
1293775656.8747997,0.324190186763778,0.0001276870130972,25.77275
1293811658.1684,0.324571586983501,0.000127647432498,25.7758
1293847656.8388,0.324952987203223,0.000127647432498,25.77275
1293883658.4120004,0.325334387422945,0.000127647432498,25.76969
1293919656.7127995,0.325715787642667,0.000127647432498,25.76969
1293955656.7200005,0.325906487752528,0.000127647432498,25.77275
1293991657.2587998,0.32628788797225,0.000127647432498,25.77275
1294027656.7068,0.326669288191972,0.000127647432498,25.77275
1294063656.7092006,0.327050688411694,0.000127647432498,25.77275
1294099657.6679997,0.327432088631416,0.000127647432498,25.77275
1294135657.4195995,0.327622788741277,0.000127647432498,25.7758
1294171656.7067997,0.328004188960999,0.0001276870130972,25.77275
1294207656.7295995,0.328385589180721,0.0001276870130972,25.77275
1294243656.7068005,0.328766989400444,0.000127647432498,25.77275
1294279657.3308,0.328957689510305,0.000127647432498,25.7758
1294315657.1388006,0.329339089730027,0.0001276870130972,25.7758
1294351658.4156005,0.329720489949749,0.0001276870130972,25.7758
1294387656.7127995,0.330101890169471,0.000127647432498,25.7758
1294423656.7152,0.330483290389193,0.000127647432498,25.7758
1294459657.3488002,0.330864690608915,0.000127647432498,25.77886
1294495657.9788008,0.331246090828637,0.0001276870130972,25.77886
1294531657.9979997,0.331627491048359,0.000127647432498,25.77886
1294567658.2655995,0.33181819115822,0.000127647432498,25.77886
1294603656.7271998,0.332199591377942,0.000127647432498,25.7758
1294639656.7067997,0.332580991597664,0.0001276870130972,25.77886
1294675656.7068,0.332962391817387,0.000127647432498,25.77886
1294711658.2128003,0.333343792037109,0.000127647432498,25.77886
1294747657.2264006,0.333725192256831,0.000127647432498,25.77886
1294783658.3496,0.333915892366692,0.0001276870130972,25.77886
1294819658.4731998,0.334297292586414,0.000127647432498,25.77886
1294855656.7068002,0.334678692806136,0.000127647432498,25.77886
1294891657.3308,0.335060093025858,0.0001276870130972,25.77886
1294927656.7067995,0.33544149324558,0.000127647432498,25.77886
1294963656.7055995,0.335822893465302,0.000127647432498,25.77886
1294999658.0351999,0.336013593575163,0.0001276870130972,25.77886
1295035656.8808,0.336394993794885,0.000127647432498,25.7758
1295071656.7056005,0.336776394014607,0.000127647432498,25.77886
1295107656.7140002,0.33715779423433,0.000127647432498,25.7758
